Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Schloss Gobelsburg Lamm Gruner Veltliner 2019,Gruner Veltliner,"Kamptal, Austria",78 99,750 ML,0.0,0 Ratings,JS 96 RP 96
Auguste Clape Cornas (1.5 Liter Magnum - bin soiled label) 2000,Syrah/Shiraz,"Cornas, Rhone, France",629 97,1500 ML,0.0,0 Ratings,
Benjamin Romeo Contador 2011,Tempranillo,"Rioja, Spain",400,750 ML,0.0,0 Ratings,RP 96 V 94
Smith & Hook Cabernet Sauvignon 2019,Cabernet Sauvignon,"Central Coast, California",25,750 ML,4.0,113 Ratings,WE 92 W & S 90
Cayuse Wallah Wallah Special #5 (1.5 Liter Magnum) 2013,Syrah/Shiraz,"Walla Walla Valley, Columbia Valley, Washington",299 97,1500 ML,0.0,0 Ratings,RP 96 WE 93 V 93
Maison No. 9 - A Post Malone Project Rose 2020,Rosé,"South of France, France",17 99,750 ML,3.9,38 Ratings,WW 91
Segal's Unfiltered Cabernet Sauvignon (OK Kosher) 2018,Cabernet Sauvignon,Israel,84 99,750 ML,0.0,0 Ratings,
Eberle Cotes-du-Robles Blanc 2019,Rhone White Blends,"Paso Robles, Central Coast, California",26 99,750 ML,0.0,0 Ratings,TP 92 WW 91 WE 90
Domaine Antonin Guyon Gevrey-Chambertin La Justice 2017,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",74 99,750 ML,0.0,0 Ratings,WS 93 BH 91 W & S 91
Anne Pichon Sauvage Cuvee Vieilles Vignes Grenache Noir 2018,Grenache,France,18 99,750 ML,0.0,0 Ratings,
La Capranera Paestum Aglianico 2019,Aglianico,"Campania, Italy",15 99,750 ML,0.0,0 Ratings,
Chateau Puy Blanquet 2017,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",37 99,750 ML,0.0,0 Ratings,WS 90
Anthony & Dominic Pinot Noir 2019,Pinot Noir,"North Coast, California",20,750 ML,0.0,0 Ratings,
Clonakilla O'Riada Shiraz 2019,Syrah/Shiraz,"Canberra, New South Wales, Australia",47 99,750 ML,0.0,0 Ratings,
David & Nadia Chenin Blanc 2020,Chenin Blanc,"Swartland, South Africa",37 99,750 ML,0.0,0 Ratings,JS 93
FEL Anderson Valley Chardonnay 2018,Chardonnay,"Anderson Valley, Mendocino, California",32 99,750 ML,0.0,0 Ratings,WE 92
Foxen 7200 Vogelzang Vineyard Cabernet Sauvignon 2017,Cabernet Sauvignon,"Happy Canyon, Santa Barbara, Central Coast, California",57 99,750 ML,0.0,0 Ratings,JD 93 TP 93 WE 92
Ghost Pines Winemaker's Blend Pinot Noir 2016,Pinot Noir,California,23,750 ML,3.3,25 Ratings,WS 90
Sonoma-Cutrer Russian River Valley Pinot Noir 2019,Pinot Noir,"Russian River, Sonoma County, California",32 99,750 ML,0.0,0 Ratings,
Gaja Sori San Lorenzo 2007,Nebbiolo,"Piedmont, Italy",479 97,750 ML,0.0,0 Ratings,WE 99 JS 99 RP 98 WS 97
Domaine Henri Prudhon St-Aubin Sur Le Sentier du Clou Premier Cru Rouge 2017,Pinot Noir,"St-Aubin, Cote de Beaune, Cote d'Or, Burgundy, France",45 99,750 ML,0.0,0 Ratings,
Domaine Joseph Voillot Volnay Vieilles Vignes 2005,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",79 97,750 ML,0.0,0 Ratings,
Chateau Leoville Poyferre 2003,Bordeaux Red Blends,"St-Julien, Bordeaux, France",199 97,750 ML,4.7,7 Ratings,RP 96 WS 95 JS 95 WE 93
Willems-Willems Altenberg Riesling Kabinett 2020,Riesling,"Mosel, Germany",24 99,750 ML,0.0,0 Ratings,
Courbis Saint-Joseph Les Royes 2019,Syrah/Shiraz,"Saint-Joseph, Rhone, France",57 99,750 ML,0.0,0 Ratings,V 93 RP 93
Shenandoah Sauvignon Blanc 2020,Sauvignon Blanc,California,12,750 ML,0.0,0 Ratings,
Tour Saint Christophe 2018,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44 99,750 ML,4.2,72 Ratings,JS 97 V 95 JD 95 RP 94 D 90
Remoissenet Puligny-Montrachet 2019,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",119 99,750 ML,0.0,0 Ratings,WW 94
Colgin IX Estate Syrah 2014,Syrah/Shiraz,"Napa Valley, California",309 97,750 ML,0.0,0 Ratings,RP 95 WS 94
Cadence Cara Mia Vineyard Camerata 2018,Bordeaux Red Blends,"Red Mountain, Yakima Valley, Columbia Valley, Washington",59 99,750 ML,0.0,0 Ratings,RP 94 W & S 93 WE 92
Bisol Jeio Prosecco Brut,Non-Vintage Sparkling Wine,"Prosecco, Italy",15 99,750 ML,4.3,201 Ratings,JS 90
Frank Family Vineyards Chardonnay (375ML half-bottle) 2019,Chardonnay,"Carneros, California",19 99,375 ML,0.0,0 Ratings,JD 90
Old Soul Vineyards Chardonnay 2020,Chardonnay,"Lodi, California",16,750 ML,0.0,0 Ratings,WE 90 TP 89
Chateau de Rouanne Les Cotes Vinsobres 2019,Rhone Red Blends,"Vinsobres, Rhone, France",75,750 ML,0.0,0 Ratings,WS 93
Carmel Road Monterey Chardonnay 2020,Chardonnay,"Monterey, Central Coast, California",13 99,750 ML,0.0,0 Ratings,
Domaine du Vieux Telegraphe Chateauneuf-du-Pape La Crau 1996,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",145 97,750 ML,0.0,0 Ratings,
Chateau Pape Clement (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",94 97,750 ML,0.0,0 Ratings,JD 99 RP 98 JS 97 WE 96 D 94
Infine 1939 At Last Cuvee Bianco 2018,Other White Blends,"Trentino, Trentino-Alto Adige, Italy",61 99,750 ML,0.0,0 Ratings,
Chateau Coupe Roses Fremillant Rose 2020,Rosé,"Minervois, Languedoc, South of France, France",18 99,750 ML,0.0,0 Ratings,
Olivier Bernstein Mazis-Chambertin Grand Cru 2011,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",519 99,750 ML,0.0,0 Ratings,V 95 BH 95
Ferrari Perle Nero 2010,Vintage Sparkling Wine,"Trentino, Trentino-Alto Adige, Italy",83 99,750 ML,0.0,0 Ratings,WE 95 RP 95 WS 91
El Enemigo Semillon 2018,Semillon,"Mendoza, Argentina",28,750 ML,3.9,19 Ratings,JS 95
Pasqua Romeo and Juliet Passimento Bianco 2019,Garganega,"Veneto, Italy",18 99,750 ML,0.0,0 Ratings,JS 89
Herdade Do Esporao Private Selection Branco 2017,Semillon,"Alentejo, Portugal",45,750 ML,3.8,8 Ratings,WE 92 WS 91
Chateau de Plaisance Savennieres 2020,Chenin Blanc,"Anjou, Loire, France",57 99,750 ML,0.0,0 Ratings,
Axios Cabernet Sauvignon 2015,Cabernet Sauvignon,"Napa Valley, California",150,750 ML,0.0,0 Ratings,
Napa Cellars Sauvignon Blanc 2020,Sauvignon Blanc,"Napa Valley, California",18 99,750 ML,0.0,0 Ratings,
Daniel Largeot Chorey-les-Beaune Les Beaumonts 2017,Pinot Noir,"Chorey-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",37 98,750 ML,0.0,0 Ratings,
Skylark Las Aves 2015,Other Red Blends,"North Coast, California",29 99,750 ML,0.0,0 Ratings,
Zardetto Prosecco Brut,Non-Vintage Sparkling Wine,"Prosecco, Italy",15,750 ML,3.8,153 Ratings,JS 90
Domaine Michel Gros Hautes Cotes de Nuits Fontaine St. Martin Monopole Blanc 2018,Chardonnay,"Hautes Cotes de Nuits, Cote de Beaune, Cote d'Or, Burgundy, France",45 99,750 ML,0.0,0 Ratings,
Cave de Ribeauville Cremant d'Alsace Brut Rose Le Comte,Sparkling Rosé,"Alsace, France",24,750 ML,4.3,9 Ratings,WE 90
Vina Robles The Arborist 2019,Other Red Blends,"Paso Robles, Central Coast, California",20,750 ML,3.9,22 Ratings,WE 93
Rene Rostaing Cote-Rotie La Landonne 1998,Syrah/Shiraz,"Cote Rotie, Rhone, France",469 97,750 ML,0.0,0 Ratings,WS 94 RP 93
Domaine Olivier Cuvee du Mont des Oliviers 2018,Cabernet Franc,"Loire, France",21 99,750 ML,0.0,0 Ratings,
Chateau Simone Palette Blanc 2015,Other White Blends,"Provence, South of France, France",67 99,750 ML,0.0,0 Ratings,
Chateau Grand-Puy-Lacoste (1.5 Liter Magnum) 2018,Bordeaux Red Blends,"Pauillac, Bordeaux, France",169 99,1500 ML,0.0,0 Ratings,WS 95 D 95 V 95 JS 94 JD 94 RP 93 WE 92
Melanie Pfister Engelberg Riesling Grand Cru 2017,Other White Blends,"Alsace, France",47 99,750 ML,0.0,0 Ratings,WE 94
Mark Haisma Gevrey-Chambertin 2016,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",97 99,750 ML,0.0,0 Ratings,RP 92
Chateau Montrose (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",189 97,750 ML,0.0,0 Ratings,D 98
Domaine Lafage Tessellae Old Vines Carignan 2018,Carignan,"Côtes du Roussillon, Roussillon, South of France, France",16 99,750 ML,3.5,14 Ratings,JD 90
Luigi Pira Barolo Margheria 2017,Nebbiolo,"Barolo, Piedmont, Italy",54 99,750 ML,0.0,0 Ratings,JS 95 JD 94 RP 92
Filippo Grasso Ripiddu Etna Rosso 2018,Nerello Mascalese,"Sicily, Italy",36 99,750 ML,0.0,0 Ratings,
Tablelands Marlborough Pinot Noir 2016,Pinot Noir,"Marlborough, New Zealand",19 99,750 ML,3.8,5 Ratings,
Charles Smith Wines Velvet Devil Merlot 2019,Merlot,Washington,11 99,750 ML,0.0,0 Ratings,
David Renaud Irancy 2017,Pinot Noir,"Burgundy, France",39 99,750 ML,0.0,0 Ratings,
Pine Ridge Napa Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",65,750 ML,4.0,5 Ratings,
Bouchard Pere & Fils Meursault (Domaine) 2017,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",78 99,750 ML,0.0,0 Ratings,WW 91
Browne Family Vineyards Cabernet Sauvignon 2019,Cabernet Sauvignon,"Columbia Valley, Washington",31 99,750 ML,3.6,10 Ratings,WW 90
Domaine des Lambrays Morey-St-Denis 2019,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",129 99,750 ML,0.0,0 Ratings,D 92 RP 91 BH 90
Domaine de Marcoux Cotes-du-Rhone 2018,Rhone Red Blends,"Cotes du Rhone, Rhone, France",28 99,750 ML,3.4,5 Ratings,
Monocle Cabernet Sauvignon 2012,Cabernet Sauvignon,"Napa Valley, California",279 97,750 ML,0.0,0 Ratings,
Les Jamelles Viognier 2019,Viognier,"Pays d’Oc, South of France, France",15 99,750 ML,0.0,0 Ratings,TP 91
Mas Martinet Els Escurcons 2018,Grenache,"Priorat, Spain",139 99,750 ML,0.0,0 Ratings,V 96 RP 95
Site Larner Vineyard Viognier 2018,Viognier,"Ballard Canyon, Santa Barbara, Central Coast, California",44 99,750 ML,0.0,0 Ratings,V 93 JD 91
Leeuwin Estate Prelude Vineyards Cabernet Sauvignon 2017,Cabernet Sauvignon,"Margaret River, Western Australia, Australia",30 99,750 ML,4.0,17 Ratings,JS 92 RP 90
Elsa Bianchi Cabernet Sauvignon 2020,Cabernet Sauvignon,"Mendoza, Argentina",12 99,750 ML,0.0,0 Ratings,JS 89
Gerard Bertrand Naturae Chardonnay 2020,Chardonnay,"Pays d’Oc, South of France, France",19 99,750 ML,0.0,0 Ratings,
Niepoort Tawny Port,Port,Portugal,19,750 ML,4.0,9 Ratings,
Jeriko Estate Upper Russian River Pinot Noir 2018,Pinot Noir,"Mendocino, California",22,750 ML,0.0,0 Ratings,
Bader-Mimeur Bourgogne Rouge Dessous les Mues 2018,Pinot Noir,"Cote de Beaune, Cote d'Or, Burgundy, France",29 99,750 ML,0.0,0 Ratings,
Ca'Nova Colline Novaresi Vespolina 2020,Other Red Wine,"Piedmont, Italy",22 99,750 ML,0.0,0 Ratings,
DAOU Vineyards Paso Robles Chardonnay 2021,Chardonnay,"Paso Robles, Central Coast, California",18 99,750 ML,0.0,0 Ratings,
Schiavenza Barolo Cerretta 2015,Nebbiolo,"Barolo, Piedmont, Italy",57,750 ML,0.0,0 Ratings,WS 93 RP 93 JS 93
Dr. Konstantin Frank Rkatsiteli 2020,Rkatsiteli,"Finger Lakes, New York, Other U.S.",20,750 ML,3.2,8 Ratings,
Mas Champart St. Chinian Clos de la Simonette 2017,Other Red Blends,"Saint-Chinian, Languedoc, South of France, France",44 99,750 ML,0.0,0 Ratings,RP 91
90 Point White Wine Gift Set,,,59 99,750 ML,0.0,0 Ratings,
La Playa Axel Carmenere 2018,Carmenere,"Colchagua Valley, Rapel Valley, Chile",18 99,750 ML,4.0,15 Ratings,WW 89
Terras Gauda Abadia de San Campio Albarino 2020,Albarino,"Rias Baixas, Spain",19 99,750 ML,0.0,0 Ratings,W & S 91 JS 90 WE 90
L'Aventure Estate Cuvee 2019,Other Red Blends,"Willow Creek District, Paso Robles, Central Coast, California",129 99,750 ML,0.0,0 Ratings,JD 100 JS 97 RP 96
Angeline Cabernet Sauvignon 2020,Cabernet Sauvignon,California,15,750 ML,3.4,9 Ratings,JS 91
Kunin Jurassic Park Natural Chenin Blanc 2020,Chenin Blanc,"Los Olivos District, Santa Barbara, Central Coast, California",35 99,750 ML,0.0,0 Ratings,RP 91
Chateau La Freynelle Blanc 2020,Bordeaux White Blends,"Bordeaux, France",19,750 ML,4.2,79 Ratings,WW 89
Peter Mathis Uber Red Blend 2015,Other Red Blends,"Sonoma County, California",35 99,750 ML,0.0,0 Ratings,
Levy & McClellan Proprietary Red 2011,Other Red Blends,"Napa Valley, California",579 97,750 ML,0.0,0 Ratings,
Renato Ratti Marcenasco Barolo 2018,Nebbiolo,"Barolo, Piedmont, Italy",68 99,750 ML,0.0,0 Ratings,JS 92
Haraszthy Family Cellars Bearitage Red Wine 2018,Other Red Blends,"Lodi, California",11 99,750 ML,0.0,0 Ratings,
Viski Belmont Gold Serving Tray,,,69 99,0 ML,0.0,0 Ratings,
Travaglini Coste della Sesia Nebbiolo 2019,Nebbiolo,"Piedmont, Italy",23 99,750 ML,0.0,0 Ratings,
Domaine Dozon Chinon Clos du Saut au Loup 2019,Cabernet Franc,"Chinon, Touraine, Loire, France",24 99,750 ML,0.0,0 Ratings,WE 93
Jax Vineyards Y3 Chardonnay 2020,Chardonnay,"Napa Valley, California",19 99,750 ML,0.0,0 Ratings,WE 92
Domaine Laroche Chablis Les Vaillons Vieilles Vignes Premier Cru 2019,Chardonnay,"Chablis, Burgundy, France",64 99,750 ML,0.0,0 Ratings,WE 94 D 93 W & S 91
Loring Wine Company Aubaine Vineyard Pinot Noir 2016,Pinot Noir,"Central Coast, California",54,750 ML,0.0,0 Ratings,RP 93
Hanna Sauvignon Blanc 2021,Sauvignon Blanc,"Russian River, Sonoma County, California",17 99,750 ML,0.0,0 Ratings,
Adelaida HMR Vineyard Chardonnay 2019,Chardonnay,"Paso Robles, Central Coast, California",43 99,750 ML,0.0,0 Ratings,WE 93 JD 92
Noble Tree Zinfandel 2017,Zinfandel,"Russian River, Sonoma County, California",20 99,750 ML,0.0,0 Ratings,
Taittinger Brut La Francaise,Non-Vintage Sparkling Wine,"Champagne, France",65,750 ML,4.5,345 Ratings,TP 95 JS 92
Trefethen Cabernet Sauvignon (375ML half-bottle) 2019,Cabernet Sauvignon,"Napa Valley, California",37 99,375 ML,0.0,0 Ratings,
Tusk Estates Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",829 97,750 ML,0.0,0 Ratings,
Chateau Leoville Poyferre (1.5 Liter Futures Pre-Sale) 2020,Bordeaux Red Blends,"St-Julien, Bordeaux, France",219 97,1500 ML,0.0,0 Ratings,WE 98 JS 97 RP 97 JD 97 D 96
Toasted Head Cabernet Sauvignon 2017,Cabernet Sauvignon,California,11 99,750 ML,4.0,10 Ratings,
Prosper Maufoux Hautes Cotes de Nuits Rouge Vigne au Roy 2017,Pinot Noir,"Hautes Cotes de Nuits, Cote de Beaune, Cote d'Or, Burgundy, France",23 99,750 ML,0.0,0 Ratings,
Chateau Grand-Puy-Ducasse (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pauillac, Bordeaux, France",37 97,750 ML,0.0,0 Ratings,JD 96 WE 95 JS 94
Domaine Ponsot Clos de Vougeot Vieilles Vignes (3 Liter - faded label) 2005,Pinot Noir,"Vougeot, Cote de Nuits, Cote d'Or, Burgundy, France","1,729 97",3000 ML,0.0,0 Ratings,
Jules Taylor Pinot Noir 2019,Pinot Noir,"Marlborough, New Zealand",24,750 ML,3.7,96 Ratings,WS 92 WW 91
Chateau de Meursault Savigny Les Beaune 2018,Pinot Noir,"Savigny-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",70 99,750 ML,0.0,0 Ratings,
Champagne Le Mesnil Blanc de Blancs Grand Cru Brut,Non-Vintage Sparkling Wine,"Champagne, France",52 99,750 ML,4.4,8 Ratings,RP 93
Boscarelli Vino Nobile di Montepulciano 2018,Sangiovese,"Tuscany, Italy",36 99,750 ML,0.0,0 Ratings,JS 93
Domaine Grand Veneur Chateauneuf-du-Pape Vieilles Vignes 2018,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",133,750 ML,0.0,0 Ratings,JD 96 RP 94 V 94
Maximin Grunhaus Schloss Riesling 2020,Riesling,"Mosel, Germany",23 99,750 ML,3.3,8 Ratings,JS 93
Lost Blues Good Fences 2018,Rhone Red Blends,"Santa Maria Valley, Central Coast, California",52 99,750 ML,0.0,0 Ratings,WW 91
Continuum 2019,Bordeaux Red Blends,"Napa Valley, California",289 97,750 ML,0.0,0 Ratings,JS 99
Julien Barge Cote Rotie Cuvee du Plessy 2017,Syrah/Shiraz,"Cote Rotie, Rhone, France",74 99,750 ML,0.0,0 Ratings,WS 95
Mauritson Rockpile Rockpile Ridge Vineyard Zinfandel 2019,Zinfandel,"Rockpile, Sonoma County, California",47 99,750 ML,0.0,0 Ratings,WE 92
Falesco Vitiano Rosso 2018,Tuscan Blends,Italy,12 99,750 ML,0.0,0 Ratings,RP 89
Di Majo Norante Sangiovese 2019,Sangiovese,"Molise, Italy",12 99,750 ML,3.9,48 Ratings,JS 90
Scott Family Estate Arroyo Seco Chardonnay 2018,Chardonnay,"Arroyo Seco, Monterey, Central Coast, California",36,750 ML,3.8,56 Ratings,WE 92
Bouchaine Carneros Pinot Noir 2018,Pinot Noir,"Carneros, California",35,750 ML,0.0,0 Ratings,WW 92
Ledge Rolph Family Vineyard Grenache 2016,Grenache,"Adelaida District, Paso Robles, Central Coast, California",39 99,750 ML,0.0,0 Ratings,JD 94
Antinori Villa Toscana 2018,Tuscan Blends,"Tuscany, Italy",20,750 ML,4.0,181 Ratings,D 92 JS 91
Errazuriz Max Reserva Cabernet Sauvignon 2018,Cabernet Sauvignon,"Aconcagua Valley, Chile",21,750 ML,3.6,307 Ratings,JS 92 RP 90
Rancho Sisquoc Chardonnay 2018,Chardonnay,"Santa Barbara, Central Coast, California",22 99,750 ML,0.0,0 Ratings,WE 89
Domaine Saint Francois Xavier Gigondas 2019,Rhone Red Blends,"Gigondas, Rhone, France",26 99,750 ML,0.0,0 Ratings,
Alpha Omega Two Squared Red 2018,Bordeaux Red Blends,"Napa Valley, California",47 99,750 ML,4.2,10 Ratings,
Gradis'ciutta Malvasia 2016,Malvasia,"Colli Orientali del Friuli, Friuli-Venezia Giulia, Italy",23 99,750 ML,3.8,10 Ratings,WE 90 W & S 90
Domaine Romy Beaujolais Les Pierres Dorees Vieilles Vignes 2020,Gamay,"Beaujolais, Burgundy, France",14 99,750 ML,0.0,0 Ratings,JS 90
Bodegas Santalba Cotas Alta Garnacha 2016,Grenache,"Rioja, Spain",13 99,750 ML,0.0,0 Ratings,
Dragonette Cellars Sta. Rita Hills Chardonnay 2017,Chardonnay,"Sta. Rita Hills, Santa Barbara, Central Coast, California",45 99,750 ML,0.0,0 Ratings,JD 93 V 92 RP 90
Patz & Hall Durell Vineyard Chardonnay 2018,Chardonnay,"Sonoma Valley, Sonoma County, California",69 99,750 ML,0.0,0 Ratings,
Elouan Pinot Noir (375ML half-bottle),Pinot Noir,Oregon,12 99,375 ML,3.6,15 Ratings,
Riedel Black Tie Decanter,,,499 97,0 ML,0.0,0 Ratings,
Deovlet Zotovich Vineyard Chardonnay 2019,Chardonnay,"Sta. Rita Hills, Santa Barbara, Central Coast, California",44 99,750 ML,0.0,0 Ratings,V 93
Mullineux Family Wines Kloof Street Chenin Blanc 2020,Chenin Blanc,South Africa,22 99,750 ML,3.9,35 Ratings,
Mommessin Saint-Amour 2019,Gamay,"Beaujolais, Burgundy, France",24 99,750 ML,0.0,0 Ratings,
Ballot-Millot Meursault 2018,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",86 99,750 ML,0.0,0 Ratings,JM 91
Punta Crena Colline Savonesi Frizzante Rosato Pettirosso Allegro 2020,Rosé,"Liguria, Italy",19 99,750 ML,0.0,0 Ratings,
Masia Puigmolto Can Xa Brut Cava,Non-Vintage Sparkling Wine,"Cava, Spain",14 99,750 ML,4.1,24 Ratings,
Giesen Sauvignon Blanc 2021,Sauvignon Blanc,"Marlborough, New Zealand",15,750 ML,3.7,72 Ratings,JS 90
Robert Sinskey Marcien 2013,Bordeaux Red Blends,"Carneros, California",109 99,750 ML,0.0,0 Ratings,
San Simeon Estate Cabernet Sauvignon 2018,Cabernet Sauvignon,"Paso Robles, Central Coast, California",29 99,750 ML,4.0,41 Ratings,WE 90
Recanati Reserve Merlot (OU Kosher) 2017,Merlot,Israel,32 99,750 ML,0.0,0 Ratings,
Terredora di Paolo Lacryma Christi del Vesuvio Rosso 2019,Other Red Wine,"Campania, Italy",26,750 ML,3.9,12 Ratings,V 90
Kirchhoff Red Blend 2018,Other Red Blends,"Clarksburg, Yolo County, California",25 99,750 ML,0.0,0 Ratings,
Vineyard 29 Aida Estate Cabernet Sauvignon 2008,Cabernet Sauvignon,"Napa Valley, California",179 97,750 ML,0.0,0 Ratings,RP 93
Angels & Cowboys Rose 2021,Rosé,"Sonoma County, California",16 99,750 ML,0.0,0 Ratings,
Louis Latour Ardeche Chardonnay 2018,Chardonnay,"Rhone, France",13,750 ML,4.0,132 Ratings,WW 89
Philippe Livera Fixin 2018,Pinot Noir,"Fixin, Cote de Nuits, Cote d'Or, Burgundy, France",79 99,750 ML,0.0,0 Ratings,
Joel Gott Santa Barbara Pinot Noir 2019,Pinot Noir,"Santa Barbara, Central Coast, California",20,750 ML,0.0,0 Ratings,
Albino Rocca Barbaresco Vigneto Brich Ronchi (1.5 Liter Magnum) 1998,Nebbiolo,"Barbaresco, Piedmont, Italy",227 97,1500 ML,0.0,0 Ratings,RP 90
Chateau Pavie 2018,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",439 99,750 ML,0.0,0 Ratings,JD 100 RP 99 JS 99 WS 98 D 96
Gaja Sperss Barolo 2017,Nebbiolo,"Barolo, Piedmont, Italy",289 99,750 ML,0.0,0 Ratings,JD 98 JS 98 RP 96 D 96 WS 95 WE 94
Vinoce St. Helena Cabernet Sauvignon 2017,Cabernet Sauvignon,"St. Helena, Napa Valley, California",90,750 ML,0.0,0 Ratings,
Melville Block M Pinot Noir 2020,Pinot Noir,"Sta. Rita Hills, Santa Barbara, Central Coast, California",74 99,750 ML,0.0,0 Ratings,
Domaine Bousquet Organic Rose 2021,Rosé,"Uco Valley, Mendoza, Argentina",10 99,750 ML,0.0,0 Ratings,
Dom. Taupenot-Merme Bourgogne Aligote 2019,Aligote,"Cote d'Or, Burgundy, France",27 99,750 ML,0.0,0 Ratings,
Jean-Marc Burgaud Beaujolais-Villages Vignes de Lantignie 2020,Gamay,"Beaujolais, Burgundy, France",18 99,750 ML,0.0,0 Ratings,RP 92
Cantine Cavicchioli Prosecco 1928,Non-Vintage Sparkling Wine,"Prosecco, Italy",13 99,750 ML,4.3,57 Ratings,
Spiegelau Red & White Decanter,,,179 99,0 ML,0.0,0 Ratings,
Donatella Cinelli Colombini Brunello di Montalcino Prime Donne 2015,Sangiovese,"Montalcino, Tuscany, Italy",125,750 ML,3.9,5 Ratings,RP 95 V 95 JS 94 WE 92 D 90
Pascal Jolivet Attitude Sauvignon Blanc 2020,Sauvignon Blanc,"Loire, France",21 99,750 ML,4.0,17 Ratings,
Marchesi di Gresy Barbera d'Asti 2019,Barbera,"Asti, Piedmont, Italy",19 99,750 ML,3.8,16 Ratings,RP 90
Martin Ray Sonoma Coast Pinot Noir (375ML half-bottle) 2020,Pinot Noir,"Sonoma Coast, Sonoma County, California",11 99,375 ML,0.0,0 Ratings,JS 93 WW 90
Bernardus Marinus Estate 2014,Bordeaux Red Blends,"Carmel Valley, Monterey, Central Coast, California",75,750 ML,0.0,0 Ratings,WE 92
Canard-Duchene Charles VII Brut,Non-Vintage Sparkling Wine,"Champagne, France",74 99,750 ML,5.0,11 Ratings,D 92
Domaine Des Homs Clots de Pals Rouge 2017,Rhone Red Blends,"Minervois, Languedoc, South of France, France",22 99,750 ML,0.0,0 Ratings,
Duckhorn The Discussion 2017,Bordeaux Red Blends,"Napa Valley, California",155,750 ML,4.2,8 Ratings,WW 94 WS 94
Di Majo Norante Contado Riserva 2015,Aglianico,"Molise, Italy",18 99,750 ML,3.8,40 Ratings,JS 92 RP 91
Zorzal Terroir Unico Pinot Noir 2019,Pinot Noir,"Mendoza, Argentina",14 99,750 ML,3.6,28 Ratings,RP 92 JS 92
Funckenhausen Red Blend (1 Liter) 2020,Other Red Blends,"Mendoza, Argentina",15 99,1000 ML,0.0,0 Ratings,
Burklin-Wolf Estate Blanc 2020,Other White Blends,"Pfalz, Germany",21 99,750 ML,0.0,0 Ratings,
Domaine Daniel Rion & Fils Cote de Nuits Villages 2018,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",34 99,750 ML,0.0,0 Ratings,WS 90
The Royal Old Vines Steen Chenin Blanc 2021,Chenin Blanc,South Africa,12 99,750 ML,0.0,0 Ratings,
Saddleback Los Carneros Vermentino 2020,Vermentino,"Carneros, California",28 99,750 ML,0.0,0 Ratings,
Gonzalez Byass Apostoles Palo Cortado Sherry (375ML half-bottle),Sherry,"Jerez, Spain",51 99,375 ML,4.2,10 Ratings,D 95 WE 93 WS 92 RP 92
Vina Maitia Roto Cabernet Sauvignon 2020,Cabernet Sauvignon,"Maule Valley, Chile",14 99,750 ML,0.0,0 Ratings,
Lecheneaut Morey-Saint-Denis 2017,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",109 99,750 ML,0.0,0 Ratings,
Gramona Enoteca Gran Reserva 2004,Vintage Sparkling Wine,Spain,229 99,750 ML,0.0,0 Ratings,
Mauritson Rose 2020,Rosé,"Rockpile, Sonoma County, California",28,750 ML,0.0,0 Ratings,CG 90
Maxville Cabernet Sauvignon 2017,Cabernet Sauvignon,"Napa Valley, California",47 99,750 ML,0.0,0 Ratings,
Tooth & Nail The Fragrant Snare 2018,Other White Blends,"Santa Maria Valley, Central Coast, California",25 99,750 ML,0.0,0 Ratings,WW 91 WE 90
Alta Luna Pinot Noir 2018,Pinot Noir,"Trentino-Alto Adige, Italy",14 99,750 ML,3.2,9 Ratings,
Ron Rubin Russian River Valley Pinot Noir 2019,Pinot Noir,"Russian River, Sonoma County, California",21 99,750 ML,4.7,24 Ratings,
Cantina Venosa Verbo Aglianico del Vulture 2018,Aglianico,"Basilicata, Italy",19 99,750 ML,0.0,0 Ratings,
