Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Dr. Loosen Urziger Wurzgarten Alte Reben Grosses Gewachs Reserve 2014,Riesling,"Mosel, Germany",92,750 ML,0.0,0 Ratings,D 96 JS 95 RP 95 WE 95 TP 95
Placido Pinot Grigio 2020,Pinot Gris/Grigio,"Veneto, Italy",7 99,750 ML,0.0,0 Ratings,
Alejandro Bulgheroni Lithology Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",149 99,750 ML,0.0,0 Ratings,JD 93 V 92
Westwood Winery Sangiacomo Vineyard Chardonnay 2019,Chardonnay,"Petaluma Gap, Sonoma Coast, Sonoma County, California",55,750 ML,0.0,0 Ratings,SJ 96 TP 94
Layer Cake Chardonnay 2019,Chardonnay,"Central Coast, California",12 99,750 ML,0.0,0 Ratings,
Chateau de Nalys Chateauneuf-du-Pape Grand Vin (1.5 Liter Magnum) 2016,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",199 97,1500 ML,0.0,0 Ratings,RP 95 JS 93 D 92 W & S 91
Huarpe Lancatay Cabernet Sauvignon 2019,Cabernet Sauvignon,"Mendoza, Argentina",10 99,750 ML,0.0,0 Ratings,
Spellbound Chardonnay 2020,Chardonnay,California,15,750 ML,4.2,40 Ratings,
Don Miguel Gascon Malbec 2020,Malbec,"Mendoza, Argentina",12 99,750 ML,0.0,0 Ratings,
Alban Forsythe Vineyard The Mason Mourvedre 2015,Mourvedre,"Edna Valley, Central Coast, California",219 97,750 ML,0.0,0 Ratings,
Brokenwood Hunter Valley Semillon 2021,Semillon,"Hunter Valley, New South Wales, Australia",21 99,750 ML,0.0,0 Ratings,
Sloan Proprietary Red 2003,Bordeaux Red Blends,"Napa Valley, California",349 97,750 ML,0.0,0 Ratings,RP 96 WS 94
Sine Qua Non Gorgeous Victim Grenache 2017,Grenache,California,359 97,750 ML,0.0,0 Ratings,JD 98 RP 98
Domaine Romy Bourgogne Blanc Chardonnay 2019,Chardonnay,"Burgundy, France",20 99,750 ML,0.0,0 Ratings,
Old Soul Vineyards Cabernet Sauvignon 2019,Cabernet Sauvignon,"Lodi, California",13 99,750 ML,3.5,12 Ratings,
Taittinger Brut Prestige Rose,Sparkling Rosé,"Champagne, France",85,750 ML,4.8,161 Ratings,JS 92 RP 91 D 91 WS 90
William Hill North Coast Sauvignon Blanc 2020,Sauvignon Blanc,"North Coast, California",12 99,750 ML,4.3,9 Ratings,JS 90
Weingut Willi Schaefer Graacher Domprobst Riesling Kabinett 2020,Riesling,"Mosel, Germany",45 99,750 ML,0.0,0 Ratings,JS 95
Yacoubian-Hobbs White Blend 2018,Other White Blends,Armenia,29 99,750 ML,0.0,0 Ratings,WE 90
Pym-Rae Tesseron Estate 2016,Bordeaux Red Blends,"Mt. Veeder, Napa Valley, California",329 99,750 ML,0.0,0 Ratings,JS 98 RP 97 JD 96 SJ 96
Domaine de Montille Volnay En Champans Premier Cru 2019,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",169 99,750 ML,0.0,0 Ratings,BH 94 RP 93 JM 92
Imagery Estate Winery Pinot Noir 2020,Pinot Noir,California,14 99,750 ML,3.6,11 Ratings,
Calcu Gran Reserva Malbec 2018,Malbec,"Colchagua Valley, Rapel Valley, Chile",16 99,750 ML,0.0,0 Ratings,JS 91
Goldschmidt Vineyard Game Ranch Cabernet Sauvignon 2017,Cabernet Sauvignon,"Oakville, Napa Valley, California",89 99,750 ML,4.5,18 Ratings,TP 95 JS 93
Ferrari-Carano Fume Blanc 2021,Sauvignon Blanc,"North Coast, California",13 99,750 ML,3.7,6 Ratings,JS 90 WW 89
Cavit Pinot Grigio 2020,Pinot Gris/Grigio,"Trentino-Alto Adige, Italy",8 99,750 ML,4.1,118 Ratings,
Hamilton Russell Pinot Noir 2020,Pinot Noir,"Walker Bay, South Africa",52,750 ML,0.0,0 Ratings,WS 90
Paul Dolan Vineyards Organically Grown Cabernet Sauvignon 2020,Cabernet Sauvignon,"Mendocino, California",23 99,750 ML,0.0,0 Ratings,WE 93
Niepoort Twisted Tinto 2019,Other Red Blends,"Douro, Portugal",17 99,750 ML,4.1,14 Ratings,
Four Graces Pinot Gris 2021,Pinot Gris/Grigio,"Willamette Valley, Oregon",21 99,750 ML,0.0,0 Ratings,
Drew The Field Blend GSM 2019,Rhone Red Blends,"Mendocino Ridge, Mendocino, California",34 99,750 ML,0.0,0 Ratings,
Scott Harvey Mountain Selection Barbera 2019,Barbera,"Amador, Sierra Foothills, California",29,750 ML,4.1,15 Ratings,WW 90
Stolpman Vineyards Crunchy Roastie 2020,Syrah/Shiraz,"Ballard Canyon, Santa Barbara, Central Coast, California",27 99,750 ML,3.4,21 Ratings,
No Girls La Paciencia Vineyard Grenache 2013,Grenache,"Walla Walla Valley, Columbia Valley, Washington",134 97,750 ML,0.0,0 Ratings,RP 95 WE 94 WS 93
Smoking Loon Syrah 2017,Syrah/Shiraz,Chile,10,750 ML,3.9,38 Ratings,
Stolpman Vineyards Sauvignon Blanc 2020,Sauvignon Blanc,"Ballard Canyon, Santa Barbara, Central Coast, California",22 99,750 ML,0.0,0 Ratings,
Ojai John Sebastiano Grenache 2019,Grenache,"Sta. Rita Hills, Santa Barbara, Central Coast, California",37 99,750 ML,0.0,0 Ratings,V 94 WW 92
Mark Ryan Board Track Racer The Vincent Red 2019,Bordeaux Red Blends,"Columbia Valley, Washington",19 99,750 ML,4.1,18 Ratings,
Chateau Bel-Air Jean & Gabriel Lussac St.-Emilion 2018,Bordeaux Red Blends,"Bordeaux, France",29 99,750 ML,3.9,10 Ratings,JS 93 RP 90
Natura Malbec 2019,Malbec,"Rapel Valley, Chile",13 99,750 ML,0.0,0 Ratings,
Wolffer Summer in a Bottle Cotes de Provence Rose 2021,Rosé,"Cotes de Provence, Provence, South of France, France",26 99,750 ML,4.8,13 Ratings,WW 91 JS 90
Bodegas Santo Cristo Seleccion Garnacha 2019,Grenache,"Campo de Borja, Spain",18 99,750 ML,0.0,0 Ratings,
Cypress Chardonnay 2018,Chardonnay,"Central Coast, California",11 99,750 ML,2.6,7 Ratings,
Altos d'Oliva Airen-Sauvignon Blanc 2018,Other White Blends,Spain,10 99,750 ML,3.9,10 Ratings,
Abbazia di Novacella Pinot Nero 2020,Pinot Noir,"Alto Adige, Trentino-Alto Adige, Italy",24 99,750 ML,3.5,5 Ratings,
Garric Cellars Cabernet Sauvignon 2010,Cabernet Sauvignon,"Oakville, Napa Valley, California",69 99,750 ML,0.0,0 Ratings,
Chateau Marsau 2018,Merlot,"Cotes de Francs, Bordeaux, France",36 99,750 ML,3.5,14 Ratings,JS 94
Bargetto Monterey County Retro Pinot Noir 2018,Pinot Noir,"Monterey, Central Coast, California",19 99,750 ML,0.0,0 Ratings,
Dark Horse Big Red Blend,Other Red Blends,California,10,750 ML,3.7,672 Ratings,TP 90
Owen Roe Growers Guild Pinot Noir 2019,Pinot Noir,Oregon,17 99,750 ML,0.0,0 Ratings,
Domaine de la Pousse d'Or Pommard Les Jarollieres Premier Cru 2018,Pinot Noir,"Pommard, Cote de Beaune, Cote d'Or, Burgundy, France",104 99,750 ML,0.0,0 Ratings,BH 93 JM 93
Paladin Raboso Fiore Sparkling Red Wine,Red Sparkling Wine,"Veneto, Italy",14 99,750 ML,0.0,0 Ratings,
William Hinton Moot Vermouth,Vermouth,"Madeira, Portugal",32 99,750 ML,0.0,0 Ratings,
Tramin Stoan 2019,Other White Blends,"Trentino-Alto Adige, Italy",40,750 ML,4.2,5 Ratings,JS 92 WS 92
Famille Perrin Chateauneuf-du-Pape Les Sinards Blanc 2020,Rhone White Blends,"Chateauneuf-du-Pape, Rhone, France",40 99,750 ML,0.0,0 Ratings,
No Girls La Paciencia Vineyard Grenache 2012,Grenache,"Walla Walla Valley, Columbia Valley, Washington",134 97,750 ML,0.0,0 Ratings,RP 95 WS 95
Cantine Sant'Agata Altea Barbera d'Asti Superiore 2015,Barbera,"Asti, Piedmont, Italy",20 99,750 ML,0.0,0 Ratings,JS 89
Bodegas Vatan Nisia Las Suertes Verdejo 2020,Verdejo,"Rueda, Spain",30,750 ML,0.0,0 Ratings,JS 93
Andre Delorme Cremant de Bourgogne Blanc de Blancs Brut Reserve,Non-Vintage Sparkling Wine,"Burgundy, France",10 99,750 ML,4.1,129 Ratings,WW 89
Honig Sauvignon Blanc 2021,Sauvignon Blanc,"North Coast, California",22,750 ML,3.8,24 Ratings,WW 92
Black Cabra Chardonnay 2020,Chardonnay,"Mendoza, Argentina",11 99,750 ML,3.8,5 Ratings,JS 91
Hyde Estate Winery Chardonnay 2017,Chardonnay,"Carneros, California",59 99,750 ML,0.0,0 Ratings,RP 95 JD 94
Boyer-Martenot Bourgogne Blanc 2018,Chardonnay,"Cote d'Or, Burgundy, France",36 99,750 ML,0.0,0 Ratings,
Kintera Cabernet Sauvignon 2018,Cabernet Sauvignon,"Rutherford, Napa Valley, California",249 99,750 ML,0.0,0 Ratings,WE 95 JS 93 WS 93 W & S 90
Melville Donna's Syrah 2019,Syrah/Shiraz,"Sta. Rita Hills, Santa Barbara, Central Coast, California",51 99,750 ML,0.0,0 Ratings,JD 96 RP 95 V 94
Cantina Mesa Carignano del Sulcis Buio 2019,Carignan,"Sardinia, Italy",23 99,750 ML,3.6,12 Ratings,JS 91
Michel Magnien Clos de la Roche Grand Cru 2016,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",249 99,750 ML,0.0,0 Ratings,
Yealands Pinot Noir 2019,Pinot Noir,"Marlborough, New Zealand",24 99,750 ML,3.6,5 Ratings,
DeLoach Heritage Reserve Zinfandel 2020,Zinfandel,California,9 99,750 ML,0.0,0 Ratings,
Boekenhoutskloof The Wolftrap 2020,Other Red Blends,"Franschhoek Valley, South Africa",12,750 ML,3.6,10 Ratings,
Mount Riley Sauvignon Blanc 2020,Sauvignon Blanc,"Marlborough, New Zealand",13 99,750 ML,3.9,69 Ratings,JS 90
Agricola Punica Samas 2020,Other White Blends,"Sardinia, Italy",23 99,750 ML,4.0,12 Ratings,TP 93 JS 91
Fonseca 20 Year Old Tawny,Port,Portugal,53 99,750 ML,4.7,121 Ratings,D 95 WE 94 WS 92 W & S 92 RP 92
Dona Paula 1100 Red 2016,Other Red Blends,"Uco Valley, Mendoza, Argentina",30,750 ML,3.6,10 Ratings,RP 90 JS 90
Badenhorst Caperitif Kaapse Dief,Vermouth,South Africa,31 99,750 ML,4.2,33 Ratings,V 94
Domaine Lafond Lirac Blanc 2020,Rhone White Blends,"Lirac, Rhone, France",22 99,750 ML,0.0,0 Ratings,
Alta Mora Etna Bianco 2019,Carricante,"Sicily, Italy",31 99,750 ML,3.8,12 Ratings,RP 93
Clos du Marquis 2019,,,61 97,750 ML,0.0,0 Ratings,WE 96 V 95 RP 94 JS 93 D 92
Bodegas Breca Garnacha de Fuego 2019,Grenache,"Calatayud, Spain",9 99,750 ML,3.6,125 Ratings,JD 90
Domaine de Nizas Le Clos Rouge 2018,Rhone Red Blends,"Languedoc, South of France, France",17 99,750 ML,0.0,0 Ratings,W & S 92
Candoni Organic Pinot Grigio 2020,Pinot Gris/Grigio,"Veneto, Italy",13 99,750 ML,3.8,6 Ratings,
Domaine Confuron-Cotetidot Chambolle-Musigny 2019,Pinot Noir,"Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",84 99,750 ML,0.0,0 Ratings,BH 92
Domaine Anne Gros et Jean-Paul Tollot La 50/50 2019,Rhone Red Blends,"South of France, France",23 99,750 ML,0.0,0 Ratings,
Bodegas Volver Organic Tarima 2020,Mourvedre,"Jumilla, Spain",10 99,750 ML,0.0,0 Ratings,
Domaine Nudant Ladoix La Corvee Premier Cru 2014,Pinot Noir,"Ladoix-Serrigny, Cote de Beaune, Cote d'Or, Burgundy, France",79 99,750 ML,0.0,0 Ratings,WW 92
Chateau Mouton Rothschild 1995,Bordeaux Red Blends,"Pauillac, Bordeaux, France",799 97,750 ML,0.0,0 Ratings,RP 95 JS 95 WS 94
Smith Woodhouse Lodge Reserve Port,Port,Portugal,20 99,750 ML,4.1,10 Ratings,
Toad Hollow Francine's Selection Unoaked Chardonnay 2020,Chardonnay,"Mendocino, California",15,750 ML,0.0,0 Ratings,WE 91
Paolo Conterno L'Alto Dolcetto d'Alba 2019,Dolcetto,"Alba, Piedmont, Italy",17 99,750 ML,3.4,6 Ratings,JS 91
Prosper Maufoux Bourgogne Pinot Noir 2020,Pinot Noir,"Maconnais, Burgundy, France",27,750 ML,0.0,0 Ratings,
Domaine du Vieux Telegraphe Chateauneuf-du-Pape La Crau 1995,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",145 97,750 ML,0.0,0 Ratings,
Davide Vignato Gambellara Garganega El Gian 2018,Garganega,"Veneto, Italy",18,750 ML,0.0,0 Ratings,
A by Acacia California Chardonnay 2019,Chardonnay,California,9 99,750 ML,0.0,0 Ratings,
Sine Qua Non Queen of Spades Syrah (inaugural vintage) 1994,Syrah/Shiraz,"Sta. Rita Hills, Santa Barbara, Central Coast, California","7,499 97",750 ML,0.0,0 Ratings,WS 92
Chateau Lestignac Blizzard 2020,Bordeaux White Blends,"Vin de France, France",23 99,750 ML,0.0,0 Ratings,
Muller-Catoir Pfalz MC Scheurebe Trocken 2018,Other White Wine,"Pfalz, Germany",29 99,750 ML,4.0,8 Ratings,
Donna Laura Alteo Chianti Riserva 2018,Sangiovese,"Chianti, Tuscany, Italy",13 99,750 ML,3.6,9 Ratings,JS 91
Marchesi di Barolo Tradizione Barbaresco 2015,Nebbiolo,"Barbaresco, Piedmont, Italy",49 99,750 ML,0.0,0 Ratings,RP 91 WE 91
Escarlata Pinot Noir 2020,Pinot Noir,"Maule Valley, Chile",12 99,750 ML,0.0,0 Ratings,
Schiopetto Pinot Grigio 2018,Pinot Gris/Grigio,"Collio Goriziano, Friuli-Venezia Giulia, Italy",29 99,750 ML,4.1,34 Ratings,JS 91 WE 91 RP 90
Duboeuf Beaujolais Nouveau Rose 2021,Rosé,"Beaujolais, Burgundy, France",13 99,750 ML,2.6,5 Ratings,
Fairchild G-III Cabernet Sauvignon 2012,Cabernet Sauvignon,"Napa Valley, California",309 97,750 ML,0.0,0 Ratings,
Penner-Ash Zena Crown Vineyard Pinot Noir 2015,Pinot Noir,"Eola-Amity Hills, Willamette Valley, Oregon",79 99,750 ML,0.0,0 Ratings,WS 93 RP 93 JS 92
Clairault Cabernet Sauvignon-Merlot 2016,Bordeaux Red Blends,"Margaret River, Western Australia, Australia",23 99,750 ML,0.0,0 Ratings,
Andreola Col del Forno Prosecco,Non-Vintage Sparkling Wine,"Valdobbiadene, Prosecco, Italy",22 99,750 ML,0.0,0 Ratings,V 92 JS 92
DeLille Four Flags Cabernet Sauvignon 2018,Cabernet Sauvignon,"Red Mountain, Yakima Valley, Columbia Valley, Washington",75,750 ML,0.0,0 Ratings,JD 96 RP 94 WW 93 JS 93
Santadi Vermentino Villa Solais 2020,Vermentino,"Sardinia, Italy",16 99,750 ML,0.0,0 Ratings,
Line 39 Merlot 2018,Merlot,California,10 99,750 ML,4.0,18 Ratings,WW 89
Domaine Perrot-Minot Griotte-Chambertin Grand Cru 2013,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",329 97,750 ML,0.0,0 Ratings,BH 94 RP 93
Spear Estate Chardonnay 2018,Chardonnay,"Sta. Rita Hills, Santa Barbara, Central Coast, California",38 99,750 ML,0.0,0 Ratings,WE 93 V 93 WS 92
Drappier Charles de Gaulle Brut,Non-Vintage Sparkling Wine,"Champagne, France",90,750 ML,0.0,0 Ratings,RP 92 WS 91
Domaine de la Mordoree Chateauneuf-du-Pape La Dame Voyageuse 2019,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",119,750 ML,0.0,0 Ratings,JD 95 V 93
Molino Real Sierras de Malaga Mountain Blanco 2018,Other White Wine,"Sierras de Malaga, Spain",30 99,750 ML,0.0,0 Ratings,
Mount Eden Vineyards Estate Pinot Noir 2015,Pinot Noir,"Santa Cruz Mountains, California",80 99,750 ML,4.1,14 Ratings,WE 96 JD 96 WW 94 RP 92
J Wilkes Pinot Noir 2018,Pinot Noir,"Santa Maria Valley, Central Coast, California",30 99,750 ML,3.9,11 Ratings,JD 90
Ferrari-Carano Tre Terre Chardonnay 2018,Chardonnay,"Russian River, Sonoma County, California",31 99,750 ML,4.0,25 Ratings,WW 93
Dei Vino Nobile di Montepulciano 2018,Sangiovese,"Montepulciano, Tuscany, Italy",28 99,750 ML,4.4,8 Ratings,JS 94
Revolution Wine Company El Libre Cabernet Sauvignon 2019,Cabernet Sauvignon,"Mendoza, Argentina",10 99,750 ML,0.0,0 Ratings,
Michelini I Mufatto La Cautiva 2019,Malbec,"Mendoza, Argentina",74 99,750 ML,0.0,0 Ratings,
Eric Kent Russian River Syrah 2018,Syrah/Shiraz,"Russian River, Sonoma County, California",35 99,750 ML,0.0,0 Ratings,
Sonoma-Cutrer Russian River Valley Pinot Noir (375ML half-bottle) 2018,Pinot Noir,"Russian River, Sonoma County, California",18 99,375 ML,0.0,0 Ratings,
Noble Vines Marquis Red 2019,Other Red Blends,California,11 99,750 ML,0.0,0 Ratings,
Chateau Giscours (1.5 Liter Magnum) 2017,Bordeaux Red Blends,"Margaux, Bordeaux, France",139 99,1500 ML,0.0,0 Ratings,WE 96 JS 94 D 94 WS 91 JD 91 RP 90
ZD Wines Abacus IX (Ninth Bottling),Cabernet Sauvignon,"Napa Valley, California",429 97,750 ML,0.0,0 Ratings,
Albert Boxler Pinot Gris Sommerberg Wibtal 2016,Pinot Gris/Grigio,"Alsace, France",81 99,750 ML,0.0,0 Ratings,JS 94
Pierre Damoy Marsannay Les Longeroies 2015,Pinot Noir,"Marsannay, Cote de Nuits, Cote d'Or, Burgundy, France",179 99,750 ML,0.0,0 Ratings,BH 91
Araujo Eisele Vineyard Syrah (1.5 Liter Magnum) 2010,Syrah/Shiraz,"Napa Valley, California",329 97,1500 ML,0.0,0 Ratings,
Bella Vineyards Big River Ranch Zinfandel 2018,Zinfandel,"Alexander Valley, Sonoma County, California",47 99,750 ML,0.0,0 Ratings,
Pisoni Vineyards Lucy Rose of Pinot Noir 2021,Rosé,"Santa Lucia Highlands, Monterey, Central Coast, California",21 99,750 ML,0.0,0 Ratings,WS 90
Outpost Petite Sirah 2002,Petite Sirah,"Howell Mountain, Napa Valley, California",99 97,750 ML,0.0,0 Ratings,
Maggio Family Vineyards Cabernet Sauvignon 2019,Cabernet Sauvignon,"Lodi, California",9 99,750 ML,0.0,0 Ratings,
Napa Valley Wine Gift Set,,,100,750 ML,0.0,0 Ratings,
Petite Abeille Pinot Noir 2013,Pinot Noir,"Sonoma Coast, Sonoma County, California",18 99,750 ML,0.0,0 Ratings,
MWC Shiraz Mourvedre 2019,Rhone Red Blends,"Victoria, Australia",21 99,750 ML,0.0,0 Ratings,
Falcone Cabernet Sauvignon 2019,Cabernet Sauvignon,"Paso Robles, Central Coast, California",40 99,750 ML,0.0,0 Ratings,
Henriot Brut Rose,Sparkling Rosé,"Champagne, France",75,750 ML,4.1,22 Ratings,D 95 TP 93 WW 93 WE 92 JS 92 WS 91 W & S 90 WS 90
Chateau La Roque Pic Saint Loup 2020,Rhone Red Blends,"Pic Saint-Loup, Languedoc, South of France, France",25 99,750 ML,0.0,0 Ratings,
Vaughn Duffy Rose of Carignane 2020,Rosé,"Sonoma County, California",21 99,750 ML,0.0,0 Ratings,
Bodega Pablo Fallabrino Estival 2018,Other White Blends,Uruguay,19 99,750 ML,0.0,0 Ratings,
CaliPaso Chardonnay 2016,Chardonnay,"Paso Robles, Central Coast, California",13 99,750 ML,0.0,0 Ratings,
Baileyana Chardonnay 2020,Chardonnay,"Edna Valley, Central Coast, California",21 99,750 ML,0.0,0 Ratings,
Cadre Band of Stones Gruner Veltliner 2020,Gruner Veltliner,"Edna Valley, Central Coast, California",28,750 ML,3.7,29 Ratings,WE 93 WW 92 TP 91
Willamette Valley Vineyards Pinot Gris 2020,Pinot Gris/Grigio,"Willamette Valley, Oregon",16 99,750 ML,4.4,48 Ratings,
Bodegas Martinez Corta Cepas Antiguas Tinto 2018,Tempranillo,"Rioja, Spain",14 99,750 ML,0.0,0 Ratings,
Failla Platt Vineyard Chardonnay 2019,Chardonnay,"Sonoma Coast, Sonoma County, California",54 99,750 ML,0.0,0 Ratings,V 95
Jean-Claude Boisset Clos de la Roche Grand Cru 2018,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",319 99,750 ML,0.0,0 Ratings,
Lost Angel Mischief Red Blend 2018,Other Red Blends,California,9 99,750 ML,3.6,9 Ratings,
Venica & Venica Ronco delle Mele Sauvignon 2020,Sauvignon Blanc,"Collio Goriziano, Friuli-Venezia Giulia, Italy",56 99,750 ML,0.0,0 Ratings,
Inglenook Rutherford Sauvignon Blanc 2018,Sauvignon Blanc,"Rutherford, Napa Valley, California",38 99,750 ML,0.0,0 Ratings,JS 92 WS 90 RP 90
Dow's 10 Year Old Tawny Port,Port,Portugal,32 99,750 ML,4.1,45 Ratings,WS 92 RP 92 WW 92 WE 90
Sebastiani Alexander Valley Cabernet Sauvignon 2019,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",24 99,750 ML,0.0,0 Ratings,WW 90
Chateau Meyney (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",31 97,750 ML,0.0,0 Ratings,JS 94 WE 94 JD 93 D 93 RP 92
Lazy River Vineyard Pinot Noir 2016,Pinot Noir,"Yamhill-Carlton District, Willamette Valley, Oregon",39 99,750 ML,0.0,0 Ratings,WE 92
Chateau Lespault-Martillac (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",24 97,750 ML,0.0,0 Ratings,WE 95 JS 94 RP 94 D 91
Ayres Pioneer Pinot Noir 2019,Pinot Noir,"Ribbon Ridge, Willamette Valley, Oregon",59,750 ML,0.0,0 Ratings,V 93
Bien Nacido Estate Chardonnay 2019,Chardonnay,"Santa Maria Valley, Central Coast, California",45,750 ML,0.0,0 Ratings,WE 94 RP 94 JD 93
Montes Twins Red Blend 2016,Other Red Blends,"Colchagua Valley, Rapel Valley, Chile",16 99,750 ML,4.5,72 Ratings,
Giovanni Almondo Vigne Sparse Arneis 2019,Arneis,"Piedmont, Italy",19 99,750 ML,0.0,0 Ratings,
Domaine Chaume-Arnaud Cotes du Rhone Le Petit Coquet 2019,Rhone Red Blends,"Cotes du Rhone, Rhone, France",21 99,750 ML,0.0,0 Ratings,
Cass Winery Grenache 2019,Grenache,"Paso Robles, Central Coast, California",32,750 ML,3.4,12 Ratings,WE 94
Citra Cabernet Sauvignon 2020,Cabernet Sauvignon,"Abruzzo, Italy",10 99,750 ML,0.0,0 Ratings,
Faiveley Corton Clos des Cortons Faiveley Grand Cru 2018,Pinot Noir,"Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France",299 99,750 ML,0.0,0 Ratings,JS 96 JM 96 BH 95 D 95 RP 93
Keplinger Oakville Ranch Vineyard Cabernet Sauvignon 2017,Cabernet Sauvignon,"Oakville, Napa Valley, California",199 99,750 ML,0.0,0 Ratings,JD 97 WS 94
Domaine Jean Grivot Nuits St Georges Les Pruliers Premier Cru 2005,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France",229 97,750 ML,0.0,0 Ratings,
Castelmaure La Buvette,Other Red Blends,"Corbieres, Languedoc, South of France, France",9 99,750 ML,3.6,11 Ratings,
Jean Tardy Gevrey-Chambertin Champerrier Vieilles Vignes 2018,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",119 99,750 ML,0.0,0 Ratings,D 93
Ironstone Sauvignon Blanc 2020,Sauvignon Blanc,"Lodi, California",12 99,750 ML,0.0,0 Ratings,
Francis Ford Coppola Director's Cut Cinema Red Blend 2018,Other Red Blends,"Sonoma County, California",44,750 ML,4.0,15 Ratings,
Bertani Valpolicella Ripasso 2017,Other Red Blends,"Valpolicella, Veneto, Italy",23 99,750 ML,4.1,40 Ratings,WS 91 WW 90
Gilgal Chardonnay (OK Kosher) 2019,Chardonnay,Israel,18 99,750 ML,0.0,0 Ratings,
Gonet-Medeville Brut Tradition Premier Cru,Non-Vintage Sparkling Wine,"Champagne, France",55,750 ML,4.3,31 Ratings,RP 92
Domaine Desvignes Morgon La Voute Saint-Vincent 2019,Gamay,"Beaujolais, Burgundy, France",23 99,750 ML,0.0,0 Ratings,RP 91 V 91
Bodegas Breca Brega 2015,Grenache,"Calatayud, Spain",40,750 ML,3.9,11 Ratings,JD 93 WW 91
Sandeman 30 Year Old Tawny,Port,Portugal,110,750 ML,4.6,54 Ratings,WE 94 D 94 WS 93 RP 92 W & S 90
BroVo Pink Rose Vermouth,Vermouth,Washington,24 99,750 ML,0.0,0 Ratings,
Zorzal Eggo Tinto de Tiza 2017,Malbec,"Mendoza, Argentina",30,750 ML,2.9,34 Ratings,RP 94 WE 93
A to Z Rose 2020,Rosé,Oregon,17 99,750 ML,3.6,9 Ratings,
Rene Rostaing Cote-Rotie La Landonne 1995,Syrah/Shiraz,"Cote Rotie, Rhone, France",289 97,750 ML,0.0,0 Ratings,RP 92 WS 91
Abreu Vineyards Rothwell Hyde Red 2009,Bordeaux Red Blends,"St. Helena, Napa Valley, California",119 97,750 ML,0.0,0 Ratings,JD 94
Field Recordings Skins 2021,Other White Blends,"Central Coast, California",19 99,750 ML,0.0,0 Ratings,
Melanie Pfister Paar Pinot Blanc 2019,Pinot Blanc,"Alsace, France",23 99,750 ML,0.0,0 Ratings,
Domaine Des Homs Minervois Paul 2015,Rhone Red Blends,"Minervois, Languedoc, South of France, France",24 99,750 ML,0.0,0 Ratings,
Jean Claude Mas Origines Paul Mas Cabernet Sauvignon 2018,Cabernet Sauvignon,"Pays d’Oc, South of France, France",10 99,750 ML,3.6,9 Ratings,
Ernest Vineyards The Jester Chardonnay 2018,Chardonnay,"Sonoma Coast, Sonoma County, California",37 99,750 ML,0.0,0 Ratings,
David & Nadia Elpidios 2018,Other Red Blends,"Swartland, South Africa",43 99,750 ML,0.0,0 Ratings,V 91
Heitz Cellar Martha's Vineyard Cabernet Sauvignon (1.5 Liter Magnum) 2001,Cabernet Sauvignon,"Napa Valley, California",629 97,1500 ML,0.0,0 Ratings,RP 95
Citille di Sopra Brunello di Montalcino 2013,Sangiovese,"Montalcino, Tuscany, Italy",59 99,750 ML,0.0,0 Ratings,JS 92
Mommessin Beaujolais Villages Vieilles Vignes 2019,Gamay,"Beaujolais, Burgundy, France",17 99,750 ML,0.0,0 Ratings,
Domaine Tatsis Xiropotamos Xinomavro Blanc de Noir 2018,Other White Wine,"Macedonia, Greece",22 99,750 ML,2.8,5 Ratings,
Dashwood Pinot Noir 2019,Pinot Noir,"Marlborough, New Zealand",18 99,750 ML,0.0,0 Ratings,
Domaine Ghislaine Barthod Chambolle-Musigny 2005,Pinot Noir,"Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",199 97,750 ML,0.0,0 Ratings,RP 91
Lucas & Lewellen Cote del Sol Estate Cabernet Sauvignon 2017,Cabernet Sauvignon,"Santa Ynez Valley, Santa Barbara, Central Coast, California",38 99,750 ML,0.0,0 Ratings,
Azelia Barolo 2016,Nebbiolo,"Barolo, Piedmont, Italy",46 99,750 ML,4.0,23 Ratings,JS 94 RP 93
Valle Dell'Acate Il Moro Nero d'Avola 2015,Nero d'Avola,"Sicily, Italy",26,750 ML,3.8,12 Ratings,JS 92 WE 90
Tohu Sauvignon Blanc 2021,Sauvignon Blanc,"Marlborough, New Zealand",17 99,750 ML,0.0,0 Ratings,
