Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Dragonette Cellars Sta. Rita Hills Chardonnay 2018,Chardonnay,"Sta. Rita Hills, Santa Barbara, Central Coast, California",39 99,750 ML,0.0,0 Ratings,JD 93
Giuliana Prosecco,Non-Vintage Sparkling Wine,"Prosecco, Italy",17 99,750 ML,4.3,99 Ratings,
San Vito Chianti 2019,Sangiovese,"Chianti, Tuscany, Italy",17 99,750 ML,0.0,0 Ratings,
Vignobles Bulliat Morgon Nature Gamay 2019,Gamay,"Beaujolais, Burgundy, France",28 99,750 ML,0.0,0 Ratings,
Lamblin et Fils Chablis Vaillon Premier Cru 2020,Chardonnay,"Chablis, Burgundy, France",60,750 ML,0.0,0 Ratings,WE 94
Vinos de Arganza Seculo Mencia Roble 2015,Mencia,"Bierzo, Spain",10 99,750 ML,0.0,0 Ratings,
Hacienda Araucano Reserva Cabernet Sauvignon 2018,Cabernet Sauvignon,"Colchagua Valley, Rapel Valley, Chile",13 99,750 ML,0.0,0 Ratings,JS 90
Mi Terruno Icono Limited Edition 2015,Bordeaux Red Blends,"Mendoza, Argentina",74 99,750 ML,0.0,0 Ratings,JS 92
Alamos Red Blend 2019,Other Red Blends,"Mendoza, Argentina",9 99,750 ML,3.7,11 Ratings,JS 90
Domaine Vacheron Les Marnes Sancerre Rouge 2010,Pinot Noir,"Sancerre, Loire, France",149 99,750 ML,0.0,0 Ratings,JD 93 W & S 91
Julien Pilon Lone Condrieu 2019,Viognier,"Condrieu, Rhone, France",63 99,750 ML,0.0,0 Ratings,WS 93
Raimat Tempranillo 2016,Tempranillo,"Costers del Segre, Spain",19 99,750 ML,0.0,0 Ratings,
William Cole Cuvee Claire Cabernet Sauvignon 2004,Cabernet Sauvignon,"Napa Valley, California",149 97,750 ML,0.0,0 Ratings,
Guigal Cote Rotie La Turque 2006,Syrah/Shiraz,"Cote Rotie, Rhone, France",379 97,750 ML,0.0,0 Ratings,JD 97 WS 96 RP 94
Domaine Daniel Rion & Fils Nuits-Saint-Georges Les Terres Blanches Premier Cru 2012,Chardonnay,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France",79 97,750 ML,0.0,0 Ratings,
Jean-Philippe Fichet Meursault (1.5 Liter Magnum) 2018,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",184 99,1500 ML,0.0,0 Ratings,V 92 BH 91
Carpineta Fontalpino Montaperto Chianti Classico 2015,Sangiovese,"Chianti Classico, Chianti, Tuscany, Italy",43 99,750 ML,0.0,0 Ratings,JS 93 WE 91 WS 90
Lokoya Diamond Mountain Cabernet Sauvignon 2018,Cabernet Sauvignon,"Diamond Mountain District, Napa Valley, California",489 99,750 ML,0.0,0 Ratings,JS 98 JD 98 RP 97 WS 95 D 95
Poggio Anima Uriel Grillo 2020,Grillo,"Sicily, Italy",16 99,750 ML,0.0,0 Ratings,
Cherry Pie Rodgers Creek Pinot Noir 2019,Pinot Noir,"Petaluma Gap, Sonoma Coast, Sonoma County, California",48 99,750 ML,0.0,0 Ratings,JS 91
Bodegas Nekeas El Chaparral Old Vines Garnacha 2019,Grenache,"Navarra, Spain",14 99,750 ML,0.0,0 Ratings,JS 93
Amelia Brut Rose Cremant de Bordeaux,Sparkling Rosé,"Bordeaux, France",22 99,750 ML,4.1,32 Ratings,WW 89
Drappier Grande Sendree Brut 2010,Vintage Sparkling Wine,"Champagne, France",119 99,750 ML,0.0,0 Ratings,RP 93 WS 93
Alain de la Treille Chardonnay 2019,Chardonnay,"Vin de France, France",13 99,750 ML,0.0,0 Ratings,
Prunotto Dolcetto d'Alba 2018,Dolcetto,"Alba, Piedmont, Italy",16 99,750 ML,0.0,0 Ratings,
Thomas Labille Chablis Vaillons Premier Cru 2018,Chardonnay,"Chablis, Burgundy, France",32 99,750 ML,0.0,0 Ratings,
Hogue Genesis Merlot 2017,Merlot,"Columbia Valley, Washington",15 99,750 ML,0.0,0 Ratings,
Hudelot-Noellat Vosne-Romanee 2012,Pinot Noir,"Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France",135 97,750 ML,0.0,0 Ratings,
Tikves Bela Voda 2018,Other Red Blends,Macedonia (FYROM),29 99,750 ML,3.1,5 Ratings,
Sandar & Hem Santa Cruz Mountains Chardonnay 2019,Chardonnay,"Santa Cruz Mountains, California",33 99,750 ML,0.0,0 Ratings,
Il Molino di Grace Gratius 2013,Sangiovese,"Tuscany, Italy",74 99,750 ML,0.0,0 Ratings,JS 92
Tree Fort Pinot Noir 2020,Pinot Noir,"Santa Barbara, Central Coast, California",16 99,750 ML,0.0,0 Ratings,TP 91
Averaen Croft Vineyard Pinot Noir 2017,Pinot Noir,"Willamette Valley, Oregon",44 99,750 ML,0.0,0 Ratings,
The Winner's Tank Shiraz 2017,Syrah/Shiraz,Australia,21 99,750 ML,0.0,0 Ratings,
Bodega Norton Privada 2017,Bordeaux Red Blends,"Mendoza, Argentina",25,750 ML,3.8,72 Ratings,JS 95 WE 92 WS 91
Mas Doix Costers de Vinyes Velles Priorat 2017,Rhone Red Blends,"Priorat, Spain",120,750 ML,0.0,0 Ratings,RP 94
Wolffer Finca Wolffer Rose 2021,Rosé,"Mendoza, Argentina",16 99,750 ML,3.4,9 Ratings,WW 89
Napa Cellars Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",32,750 ML,3.9,15 Ratings,WS 90
Domaine des Baumard Quarts de Chaume 2002,Chenin Blanc,"Loire, France",119 97,750 ML,0.0,0 Ratings,WS 97 W & S 96
De Martino Legado Carmenere 2019,Carmenere,Chile,24 99,750 ML,0.0,0 Ratings,V 91 RP 91
McManis Family Vineyards Merlot 2020,Merlot,California,9 99,750 ML,0.0,0 Ratings,
Podere Giodo Toscana Rosso 2017,Sangiovese,"Tuscany, Italy",61 99,750 ML,0.0,0 Ratings,JS 96
Vincent Girardin Le Montrachet Grand Cru 1999,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",779 97,750 ML,0.0,0 Ratings,V 94 BH 93
J.J. Prum Bernkasteler Badstube Riesling Kabinett 2018,Riesling,"Mosel, Germany",37 99,750 ML,0.0,0 Ratings,JS 93
Donati Family Vineyards Cabernet Sauvignon 2019,Cabernet Sauvignon,"Paicines, Central Coast, California",19 99,750 ML,0.0,0 Ratings,
Bodegas Luis Canas Crianza 2017,Tempranillo,"Rioja, Spain",25 99,750 ML,4.0,5 Ratings,JS 91
Groundwork Grenache Blanc 2021,Grenache Blanc,"Paso Robles, Central Coast, California",18 99,750 ML,0.0,0 Ratings,
Maysara 3 Degrees Pinot Noir 2018,Pinot Noir,"McMinnville, Willamette Valley, Oregon",23 99,750 ML,3.8,14 Ratings,
Benjamin Romeo La Cueva del Contador 2014,Tempranillo,"Rioja, Spain",94 99,750 ML,0.0,0 Ratings,V 93 D 91
Raeburn Pinot Noir 2020,Pinot Noir,"Russian River, Sonoma County, California",25,750 ML,3.9,11 Ratings,WW 90
MX Wines Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Schrader Cellars) 2004,Cabernet Sauvignon,"Oakville, Napa Valley, California",159 97,750 ML,0.0,0 Ratings,
Garofoli Verdicchio dei Castelli di Jesi Podium 2018,Verdicchio,"Marche, Italy",29 99,750 ML,0.0,0 Ratings,
Domaine des Lambrays Clos Des Lambrays Grand Cru 2004,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",419 97,750 ML,0.0,0 Ratings,WE 97 WS 93 BH 90
Trentadue OPR Sauvignon Blanc 2020,Sauvignon Blanc,California,18,750 ML,0.0,0 Ratings,WW 89
Sybille Kuntz Estate Mosel Riesling Qualitatswein Trocken 2020,Riesling,"Mosel, Germany",25 99,750 ML,0.0,0 Ratings,
Altar Uco Edad Moderna Blanco 2019,Other White Blends,"Mendoza, Argentina",23 99,750 ML,0.0,0 Ratings,
Quinta do Vallado Douro Tinto 2019,Other Red Blends,"Douro, Portugal",17 99,750 ML,0.0,0 Ratings,RP 89
Domaine Overnoy-Crinquand Arbois-Pupillin Trousseau 2019,Trousseau,"Jura, France",48 99,750 ML,0.0,0 Ratings,
Rudd Crossroads Cabernet Sauvignon 2005,Cabernet Sauvignon,"Oakville, Napa Valley, California",99 97,750 ML,0.0,0 Ratings,
Domaine Bruno Clavelier Gevrey-Chambertin Les Corbeaux Premier Cru 2015,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",259 97,750 ML,0.0,0 Ratings,
K Vintners Powerline Syrah 2018,Syrah/Shiraz,"Walla Walla Valley, Columbia Valley, Washington",44 99,750 ML,0.0,0 Ratings,JD 95 WS 93
Champagne Bourgeois-Boulonnais Brut Tradition,Non-Vintage Sparkling Wine,"Champagne, France",37 99,750 ML,0.0,0 Ratings,
Domaine Robert Groffier Bonnes Mares Grand Cru 2001,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",519 97,750 ML,0.0,0 Ratings,V 92
LaRue Rice-Spivak Vineyard Pinot Noir 2016,Pinot Noir,"Sonoma Coast, Sonoma County, California",74 99,750 ML,0.0,0 Ratings,WE 95 RP 92 WS 91
Domaine d'Eugenie Echezeaux Grand Cru 2018,Pinot Noir,"Flagey-Echezeaux, Cote de Nuits, Cote d'Or, Burgundy, France",499 97,750 ML,0.0,0 Ratings,
Castelli Martinozzi Brunello di Montalcino 2016,Sangiovese,"Montalcino, Tuscany, Italy",50,750 ML,4.1,98 Ratings,JS 95 WE 93
Alfaro Family Trout Gulch Vineyard Chardonnay 2019,Chardonnay,"Santa Cruz Mountains, California",29 99,750 ML,0.0,0 Ratings,
Domaine Carneros Carneros Pinot Noir 2018,Pinot Noir,"Carneros, California",44,750 ML,0.0,0 Ratings,JS 92 WS 91
Bear Flag Eureka Red,Other Red Blends,California,30,750 ML,3.9,25 Ratings,
Chateau Pesquie Terrasses Blanc 2020,Rhone White Blends,"Vin de France, France",17 99,750 ML,3.8,5 Ratings,
Sine Qua Non The Other Hand Syrah 1995,Syrah/Shiraz,"Central Coast, California",999 97,750 ML,0.0,0 Ratings,RP 92
Tincan Sassy Sauvignon Blanc 2019,Sauvignon Blanc,"Nelson, New Zealand",27 99,750 ML,0.0,0 Ratings,
Ego Bodegas Goru 2016,Other Red Blends,"Jumilla, Spain",12 99,750 ML,4.0,72 Ratings,JS 90
Maison de Montille Rully Blanc 2019,Chardonnay,"Rully, Cote Chalonnaise, Burgundy, France",41 99,750 ML,0.0,0 Ratings,
The Prisoner Wine Company The Prisoner Chardonnay (375ML half-bottle) 2019,Chardonnay,"Carneros, California",26 99,375 ML,0.0,0 Ratings,WW 90
Clarendon Hills Piggott Range Syrah 2005,Syrah/Shiraz,"McLaren Vale, South Australia, Australia",150,750 ML,4.2,12 Ratings,RP 97 WS 95
Steele Durell Vineyard Chardonnay 2017,Chardonnay,"Carneros, California",38,750 ML,0.0,0 Ratings,
Hacienda Araucano Reserva Carmenere 2019,Carmenere,"Colchagua Valley, Rapel Valley, Chile",13 99,750 ML,3.9,17 Ratings,JS 91
Marietta OVR Rose 2020,Rosé,California,18,750 ML,2.2,6 Ratings,RP 92 JS 92
Chateau Margaux 2003,Bordeaux Red Blends,"Margaux, Bordeaux, France",849 97,750 ML,0.0,0 Ratings,RP 99 JS 98 WS 95
Unico Zelo Jade and Jasper Fiano 2020,Fiano,"Adelaide, South Australia, Australia",19 99,750 ML,0.0,0 Ratings,
Bodega Garzon Uruguay Single Vineyard Petit Verdot 2018,Petit Verdot,Uruguay,35,750 ML,3.8,5 Ratings,JS 92
Chateau Trotte Vieille 2019,,,69 97,750 ML,0.0,0 Ratings,JS 97 WE 97 JD 94 RP 93
Jean-Luc Colombo La Dame Du Rouet Rose 2019,Rosé,"Provence, South of France, France",21 98,750 ML,0.0,0 Ratings,WE 90
Jermann Vintage Tunina 2019,Other White Blends,"Friuli-Venezia Giulia, Italy",64 99,750 ML,0.0,0 Ratings,JS 97 WE 94 WS 90
Bodegas Tradicion Oloroso VORS,Sherry,Spain,83 98,750 ML,0.0,0 Ratings,RP 95 WS 93
Louis Martini Sonoma Cabernet Sauvignon 2018,Cabernet Sauvignon,"Sonoma County, California",23,750 ML,4.1,161 Ratings,JS 92
Bodegas Valderiz Ribera del Duero 2018,Tempranillo,"Ribera del Duero, Spain",40,750 ML,3.9,71 Ratings,WS 95 JS 93
Red Newt Cellars Noble Dry Riesling 2017,Riesling,"Finger Lakes, New York, Other U.S.",44 99,750 ML,0.0,0 Ratings,JS 94 WE 92
Chateau Saint-Cyrgues Costieres de Nimes Blanc 2018,Rhone White Blends,"Costieres de Nimes, Rhone, France",13 99,750 ML,3.1,7 Ratings,
Opolo Mountain Zinfandel 2019,Zinfandel,"Paso Robles, Central Coast, California",26 99,750 ML,4.5,12 Ratings,WE 91
Avaline Rose,Rosé,"Vin de France, France",24,750 ML,4.0,573 Ratings,WW 90 TP 90
Le Vieux Donjon Chateauneuf-du-Pape 2004,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",109 97,750 ML,0.0,0 Ratings,WS 94 RP 90
Jean-Claude Boisset Les Ursulines Chardonnay 2019,Chardonnay,"Burgundy, France",25 99,750 ML,0.0,0 Ratings,
Tapiz Black Tears Malbec 2017,Malbec,"Mendoza, Argentina",49 99,750 ML,0.0,0 Ratings,W & S 93
Rose & Arrow Hopewell Hills Gathered Stones Pinot Noir 2017,Pinot Noir,"Eola-Amity Hills, Willamette Valley, Oregon",139 99,750 ML,4.2,6 Ratings,
Fritz Haag Brauneberger Juffer Riesling Spatlese 2020,Riesling,"Mosel, Germany",35 99,750 ML,0.0,0 Ratings,
Joyce Vineyards Submarine Canyon Pinot Noir 2021,Pinot Noir,"Monterey, Central Coast, California",27 99,750 ML,0.0,0 Ratings,
Lorelle Pinot Noir 2020,Pinot Noir,Oregon,16 99,750 ML,0.0,0 Ratings,
Domaine Claude Branger Muscadet Sevre-et-Maine Sur Lie Terroir Les Gras Moutons 2019,Melon de Bourgogne,"Pays Nantais, Loire, France",19 99,750 ML,0.0,0 Ratings,
Patrimony Cabernet Sauvignon 2018,Cabernet Sauvignon,"Adelaida District, Paso Robles, Central Coast, California",279 99,750 ML,0.0,0 Ratings,TP 100 RP 98
Artesa Carneros Chardonnay 2019,Chardonnay,"Carneros, California",23,750 ML,0.0,0 Ratings,JS 91
Giesen The Fuder Clayvin Single Vineyard Chardonnay 2015,Chardonnay,"Marlborough, New Zealand",50 99,750 ML,0.0,0 Ratings,JS 96
Altar Uco Edad Media Blanco 2018,Other White Blends,"Uco Valley, Mendoza, Argentina",43 99,750 ML,0.0,0 Ratings,RP 93
Domaine Brintet Mercurey Vieilles Vignes 2018,Pinot Noir,"Mercurey, Cote Chalonnaise, Burgundy, France",39 99,750 ML,0.0,0 Ratings,
Maison de Montille Montagny Les Coeres Premier Cru 2019,Chardonnay,"Montagny, Cote Chalonnaise, Burgundy, France",43 99,750 ML,0.0,0 Ratings,
Santa Cristina by Antinori Rosso 2019,Tuscan Blends,"Tuscany, Italy",11 99,750 ML,4.4,9 Ratings,
Dalrymple Cottage Block Pinot Noir 2017,Pinot Noir,"Tasmania, Australia",79 99,750 ML,0.0,0 Ratings,WE 94
Paul Hobbs Nathan Coombs Estate Cabernet Sauvignon 2013,Cabernet Sauvignon,"Coombsville, Napa Valley, California",479 99,750 ML,0.0,0 Ratings,JS 97 RP 96 WS 91
Laurent-Perrier Grand Siecle No. 23 (1.5 Liter Magnum) with Gift Box,Non-Vintage Sparkling Wine,"Champagne, France",599 99,1500 ML,0.0,0 Ratings,JS 99 WW 98 RP 96 D 96
Le Macchiole Scrio 2017,Syrah/Shiraz,"Tuscany, Italy",209 99,750 ML,0.0,0 Ratings,JS 96 RP 95 WE 93 W & S 93
G.D. Vajra Dolcetto d'Alba Coste and Fossati 2020,Dolcetto,"Alba, Piedmont, Italy",27 99,750 ML,0.0,0 Ratings,
Caraccioli Cellars Santa Lucia Highlands Estate Chardonnay 2018,Chardonnay,"Santa Lucia Highlands, Monterey, Central Coast, California",34 99,750 ML,0.0,0 Ratings,
Ochota Barrels The Fugazi Vineyard Grenache 2021,Grenache,"McLaren Vale, South Australia, Australia",66 99,750 ML,0.0,0 Ratings,
Azienda Agricola Laura Aschero Riviera Ligure di Ponente Vermentino 2020,Vermentino,"Riviera Ligure di Ponente, Liguria, Italy",30 99,750 ML,0.0,0 Ratings,
Domaine Vigneau Chevreau Vouvray Cuvee Silex Sec 2020,Chenin Blanc,"Touraine, Loire, France",25 99,750 ML,0.0,0 Ratings,
Annabella Merlot 2017,Merlot,California,19 99,750 ML,0.0,0 Ratings,
Lange Winery Classique Pinot Gris 2021,Pinot Gris/Grigio,"Willamette Valley, Oregon",21 99,750 ML,0.0,0 Ratings,
Totus Tuus Cava,Non-Vintage Sparkling Wine,"Cava, Spain",18 99,750 ML,4.2,35 Ratings,JS 90 WW 90
Domaine Fond Croze Villages Vaison-la-Romaine Shyrus 2018,Syrah/Shiraz,"Cotes du Rhone, Rhone, France",22 99,750 ML,3.6,7 Ratings,JD 92 RP 91
Volker Eisele Cabernet Sauvignon 2015,Cabernet Sauvignon,"Chiles Valley, Napa Valley, California",69 99,750 ML,0.0,0 Ratings,SJ 94 WE 92 WW 91 JS 90 RP 90
Beaux Freres Yamhill-Carlton District Chardonnay 2015,Chardonnay,"Yamhill-Carlton District, Willamette Valley, Oregon",66 98,750 ML,0.0,0 Ratings,
Dei Bossona Vino Nobile di Montepulciano Riserva 2015,Sangiovese,"Montepulciano, Tuscany, Italy",65,750 ML,4.4,5 Ratings,WS 95 JS 94 WE 93 RP 91
Chateau Montelena Estate Cabernet Sauvignon 1995,Cabernet Sauvignon,"Calistoga, Napa Valley, California",209 97,750 ML,0.0,0 Ratings,RP 94 WS 92
Roederer Estate Brut,Non-Vintage Sparkling Wine,"Anderson Valley, Mendocino, California",30,750 ML,4.1,646 Ratings,JS 94 RP 93 D 93 WS 92 WE 91 W & S 90
Decoy Limited Sonoma Coast Pinot Noir 2019,Pinot Noir,"Sonoma Coast, Sonoma County, California",30,750 ML,4.0,35 Ratings,WS 90 WE 90
Tenuta Sette Cieli Indaco 2015,Bordeaux Red Blends,"Tuscany, Italy",79 99,750 ML,0.0,0 Ratings,WE 91 JS 90
Laherte Freres Extra Brut Les Longues Voyes 2017,Vintage Sparkling Wine,"Champagne, France",99 99,750 ML,0.0,0 Ratings,V 94
Alea Fina Rutherford Cabernet Sauvignon 2017,Cabernet Sauvignon,"Rutherford, Napa Valley, California",129 99,750 ML,0.0,0 Ratings,WW 93
Lo-Fi Wines Chardonnay 2019,Chardonnay,"Santa Barbara, Central Coast, California",27 99,750 ML,0.0,0 Ratings,
Vaeni Naoussa Grande Reserve 2013,Xinomavro,"Naoussa, Greece",21 99,750 ML,3.3,21 Ratings,
Rocca di Frassinello Le Sughere di Frassinello 2017,Tuscan Blends,"Tuscany, Italy",21 99,750 ML,3.2,19 Ratings,WS 92 JS 92
Kosta Browne Russian River Pinot Noir 2020,Pinot Noir,"Russian River, Sonoma County, California",109 99,750 ML,0.0,0 Ratings,
Le Paradou Viognier 2019,Viognier,"Vin de France, France",13 99,750 ML,3.7,19 Ratings,
Rhys Vineyards Skyline Vineyard Pinot Noir 2009,Pinot Noir,"Santa Cruz Mountains, California",129 97,750 ML,0.0,0 Ratings,BH 94 RP 92
Osborne Medium Sherry,Sherry,"Jerez, Spain",15 99,750 ML,4.0,12 Ratings,
ZD Wines Abacus IX (Ninth Bottling - 3 Liter Bottle),Cabernet Sauvignon,"Napa Valley, California","1,939 97",3000 ML,0.0,0 Ratings,
Scaia Rosato 2020,Rosé,"Veneto, Italy",13 99,750 ML,3.6,11 Ratings,
Bonterra The Butler Biodynamic Single Vineyard Red 2020,Rhone Red Blends,"Mendocino, California",58 99,750 ML,0.0,0 Ratings,WW 92
Wolfberger Cremant d'Alsace Brut Rose,Rosé,"Alsace, France",22 99,750 ML,4.1,13 Ratings,WE 90
Martin Ray Sonoma Coast Pinot Noir 2020,Pinot Noir,"Sonoma Coast, Sonoma County, California",32,750 ML,3.9,227 Ratings,JS 93 WW 90
Hess Lion Tamer Red Blend 2018,Other Red Blends,"Napa Valley, California",43 99,750 ML,4.2,19 Ratings,WS 92 WE 91
Francis Ford Coppola Diamond Collection Sauvignon Blanc 2020,Sauvignon Blanc,California,12 99,750 ML,0.0,0 Ratings,
The Prisoner Wine Company Saldo Red Blend 2019,Other Red Blends,California,32 99,750 ML,4.4,33 Ratings,WW 92
J. Christopher Dundee Hills Volcanique Pinot Noir 2017,Pinot Noir,"Dundee Hills, Willamette Valley, Oregon",40 99,750 ML,3.5,11 Ratings,W & S 94 JS 93 WS 91 WE 91
Feudo di Santa Tresa Purato Nero d'Avola 2018,Nero d'Avola,"Sicily, Italy",10 99,750 ML,3.3,7 Ratings,
Monthelie Douhairet Porcheret Pommard Les Chanlins Premier Cru 2019,Pinot Noir,"Monthelie, Cote de Beaune, Cote d'Or, Burgundy, France",99 99,750 ML,0.0,0 Ratings,
Murphy-Goode Liar's Dice Zinfandel 2015,Zinfandel,"Sonoma County, California",21,750 ML,4.0,42 Ratings,WW 89
Sterling Vintner's Collection Merlot 2018,Merlot,"Central Coast, California",11 99,750 ML,4.0,34 Ratings,
Charles Woodson's Intercept Chardonnay 2020,Chardonnay,"Arroyo Seco, Monterey, Central Coast, California",19 99,750 ML,0.0,0 Ratings,
MacRostie Russian River Pinot Noir 2018,Pinot Noir,"Russian River, Sonoma County, California",46 99,750 ML,0.0,0 Ratings,WE 92
La Morandina Moscato d'Asti 2021,Muscat,"Asti, Piedmont, Italy",16 99,750 ML,0.0,0 Ratings,
Argiolas Costera 2020,Grenache,"Sardinia, Italy",15 99,750 ML,0.0,0 Ratings,
Bogle Chardonnay 2020,Chardonnay,California,9 99,750 ML,4.2,50 Ratings,
Boomtown by Dusted Valley Cabernet Sauvignon 2019,Cabernet Sauvignon,Washington,17 99,750 ML,0.0,0 Ratings,JS 90
Patriarche Cremant de Bourgogne Brut Rose,Sparkling Rosé,"Burgundy, France",16 99,750 ML,0.0,0 Ratings,
Bodegas 1808 Abar Crianza Tempranillo 2018,Tempranillo,"Rioja, Spain",27 99,750 ML,0.0,0 Ratings,
Domaine Eugene Carrel & Fils Savoie Jongieux Mondeuse 2017,Mondeuse,"Savoie, France",25,750 ML,3.5,13 Ratings,W & S 91
Wine & Soul Pintas Vintage Port 2017,Port,"Douro, Portugal",76 99,750 ML,0.0,0 Ratings,RP 99 WE 95 WS 90
S'well Onyx Insulated Wine Bottle & Tumbler Set,,,99 99,0 ML,0.0,0 Ratings,
LOLA Wines California Pinot Noir 2020,Pinot Noir,California,24 99,750 ML,0.0,0 Ratings,
Lava Cap Merlot 2018,Merlot,"El Dorado, Sierra Foothills, California",25 99,750 ML,3.9,15 Ratings,
Harper Voit Surlie Pinot Blanc 2020,Pinot Blanc,"Willamette Valley, Oregon",19 99,750 ML,0.0,0 Ratings,
Nicolas Feuillatte Palmes d'Or Grand Cuvee with Gift Box 2008,Vintage Sparkling Wine,"Champagne, France",175,750 ML,0.0,0 Ratings,JS 94 D 94 WS 93
Kim Crawford Sauvignon Blanc 2021,Sauvignon Blanc,"Marlborough, New Zealand",20,750 ML,4.3,62 Ratings,TP 93 WW 91
,,,,,,,
Dante Pinot Noir 2019,Pinot Noir,California,11 99,750 ML,4.1,7 Ratings,
Ridge Estate Cabernet Sauvignon 2019,Cabernet Sauvignon,"Santa Cruz Mountains, California",68 99,750 ML,0.0,0 Ratings,
Freemark Abbey Bosche Cabernet Sauvignon 1999,Cabernet Sauvignon,"Rutherford, Napa Valley, California",169 97,750 ML,0.0,0 Ratings,JS 93 WS 91
Boars' View Pinot Noir 2017,Pinot Noir,"Sonoma Coast, Sonoma County, California",209 97,750 ML,0.0,0 Ratings,
Greenwing Cabernet Sauvignon 2019,Cabernet Sauvignon,"Columbia Valley, Washington",26 99,750 ML,0.0,0 Ratings,WW 90
Chateau de Campuget 1753 Rose 2020,Rosé,"Costieres de Nimes, Rhone, France",22 99,750 ML,0.0,0 Ratings,
Emilio Moro Malleolus 2018,Tempranillo,"Ribera del Duero, Spain",47 99,750 ML,0.0,0 Ratings,RP 93 D 93
Manincor Reserve del Conte Rosso 2019,Other Red Blends,"Trentino-Alto Adige, Italy",27 99,750 ML,0.0,0 Ratings,JS 90
Podere Brizio Brunello di Montalcino 2015,Sangiovese,"Montalcino, Tuscany, Italy",70,750 ML,0.0,0 Ratings,RP 94 WE 93 WS 92
Morgan G17 Syrah 2019,Syrah/Shiraz,"Monterey, Central Coast, California",24 99,750 ML,0.0,0 Ratings,
Agharta Mountain Terraces Cabernet Sauvignon 2009,Cabernet Sauvignon,"Sonoma County, California",79 97,750 ML,0.0,0 Ratings,
Prosper Maufoux Bourgogne Chardonnay 2018,Chardonnay,"Maconnais, Burgundy, France",19 99,750 ML,0.0,0 Ratings,
Cave des Vignerons de Mancey Macon Blanc 2018,Chardonnay,"Maconnais, Burgundy, France",15 99,750 ML,0.0,0 Ratings,
Tommasi Poggio al Tufo Cabernet Sauvignon 2018,Cabernet Sauvignon,"Tuscany, Italy",17 99,750 ML,3.7,92 Ratings,JS 93
Domaine Bachelet-Monnot Santenay Blanc 2018,Chardonnay,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",51 99,750 ML,0.0,0 Ratings,
Domaines Barons de Rothschild Legende Pauillac 2015,Bordeaux Red Blends,"Pauillac, Bordeaux, France",51 99,750 ML,4.3,23 Ratings,W & S 90
93 Point Italian Classics Gift Set,,,180,750 ML,0.0,0 Ratings,
Bruno Paillard Premiere Cuvee (375ML half-bottle),Non-Vintage Sparkling Wine,"Champagne, France",29 99,375 ML,0.0,0 Ratings,SJ 93 D 92 W & S 90
The Prisoner Wine Company Cabernet Sauvignon (375ML half-bottle) 2018,Cabernet Sauvignon,"Napa Valley, California",34 99,375 ML,4.3,22 Ratings,WW 91
Cosse et Maisonneuve Les Laquets 2011,Malbec,"Cahors, Southwest, France",41 99,750 ML,0.0,0 Ratings,
Dominio de Eguren Protocolo Tinto 2018,Tempranillo,Spain,8 99,750 ML,3.7,100 Ratings,JS 91
Chateau La Patache (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pomerol, Bordeaux, France",30 97,750 ML,0.0,0 Ratings,JS 96 RP 94 V 94
La Spinetta Il Rose di Casanova 2020,Rosé,"Tuscany, Italy",18 99,750 ML,3.8,31 Ratings,
Braai Cabernet Sauvignon 2019,Cabernet Sauvignon,South Africa,18,750 ML,0.0,0 Ratings,W & S 90
Flora Springs Family Select Chardonnay 2019,Chardonnay,"Napa Valley, California",35 99,750 ML,0.0,0 Ratings,
Groth Cabernet Sauvignon 2017,Cabernet Sauvignon,"Oakville, Napa Valley, California",65,750 ML,4.4,15 Ratings,WS 91 JS 91 WE 91
Tenshen White 2017,Rhone White Blends,"Santa Barbara, Central Coast, California",19 99,750 ML,3.8,50 Ratings,TP 93
Tokara Director's Reserve Red 2017,Bordeaux Red Blends,South Africa,39 99,750 ML,4.0,16 Ratings,D 93 RP 90
Poco a Poco Mendocino County Chardonnay 2018,Chardonnay,"Mendocino, California",20 99,750 ML,3.4,7 Ratings,
Groth Cabernet Sauvignon 2004,Cabernet Sauvignon,"Napa Valley, California",89 97,750 ML,0.0,0 Ratings,
Ruffino Prosecco (375ML half-bottle),Non-Vintage Sparkling Wine,"Prosecco, Italy",9 99,375 ML,4.0,68 Ratings,
Dr. Loosen Erdener Treppchen Riesling Kabinett 2020,Riesling,"Mosel, Germany",25 99,750 ML,0.0,0 Ratings,
